rank,character,read_value,candidates,correct
1,Piranha Plant,191.0,{'191': 3},
2,Byleth,160.0,{'160': 3},
3,Robin,153.0,{'153': 3},
4,Corrin,150.0,{'150': 3},
5,Palutena,125.0,"{'125': 2, '1250': 1}",
6,Incineroar,97.0,{'97': 3},
7,Dark Pit,58.0,"{'98': 2, '58': 1}",
8,Banjo and Kazooie,35.0,{'35': 6},
9,Ridley,26.0,{'26': 3},
10,Zelda,24.0,{'24': 3},
11,Roy,22.0,{'22': 3},
12,Mewtwo,21.0,"{'21': 2, '2': 1}",
13,Rosalina and Luma,19.0,{'19': 3},
14,Ike,18.0,{'18': 3},
15,Lucina,16.0,{'16': 6},
16,Ganondorf,14.0,{'14': 3},
16,Hero,14.0,{'14': 3},
18,Pit,13.0,{'13': 3},
18,Toon Link,13.0,{'13': 3},
20,Shulk,12.0,{'12': 3},
21,Captain Falcon,10.0,{'10': 3},
21,Pokemon Trainer,10.0,"{'10': 5, '100': 1}",
23,Samus,9.0,"{'9': 2, '2': 1}",
23,Duck Hunt,9.0,"{'9': 1, '2': 1}",
25,Marth,8.0,{'8': 2},
25,Chrom,8.0,{'8': 2},
25,Greninja,8.0,{'8': 2},
25,Bowser Jr,8.0,{'8': 2},
29,Yoshi,6.0,{'6': 3},
29,Lucario,6.0,{'6': 3},
31,Dark Samus,5.0,"{'2': 2, '5': 1}",
31,Joker,5.0,{'5': 3},
33,Pikachu,4.0,{'4': 2},
33,Daisy,4.0,{'4': 2},
33,Inkling,4.0,{'4': 3},
36,Bowser,3.0,{'3': 3},
36,Young Link,3.0,{'3': 6},
36,King K Rool,3.0,{'3': 3},
39,Mario,2.0,{'2': 3},
39,Link,2.0,{'2': 3},
39,Ice Climbers,2.0,{'2': 3},
39,Wario,2.0,{'2': 1},
39,Wolf,2.0,{'2': 3},
39,Wii Fit Trainer,2.0,{'2': 6},
39,Ken,2.0,{'2': 3},
39,Cloud,2.0,{'2': 3},
39,Sephiroth,2.0,{'2': 3},
39,Mii Gunner,2.0,{'2': 3},
49,Donkey Kong,1.0,{'1': 3},
49,Kirby,1.0,{'1': 3},
49,Jigglypuff,1.0,{'1': 6},
49,Dr Mario,1.0,{'1': 3},
49,Falco,1.0,{'1': 3},
49,Meta Knight,1.0,{'1': 3},
49,Zero Suit Samus,1.0,{'1': 3},
49,Olimar,1.0,{'1': 3},
49,ROB,1.0,{'1': 3},
49,Villager,1.0,{'1': 6},
49,Mega Man,1.0,{'1': 3},
49,Pac-Man,1.0,{'1': 3},
49,Min Min,1.0,{'1': 3},
49,Pyra-Mythra,1.0,{'1': 3},
49,Mii Brawler,1.0,{'1': 3},
64,Fox,0.0,{'0': 2},
64,Luigi,0.0,{'0': 3},
64,Ness,0.0,{'0': 1},
64,Peach,0.0,{'0': 1},
64,Sheik,0.0,{'0': 2},
64,Pichu,0.0,{'0': 1},
64,Mr Game and Watch,0.0,{'0': 1},
64,Snake,0.0,{'0': 1},
64,Diddy Kong,0.0,{'0': 4},
64,Lucas,0.0,{'0': 3},
64,Sonic,0.0,{'0': 1},
64,King Dedede,0.0,{'0': 2},
64,Little Mac,0.0,{'0': 2},
64,Ryu,0.0,{'0': 1},
64,Bayonetta,0.0,{'0': 2},
64,Simon,0.0,{'0': 3},
64,Richter,0.0,{'0': 1},
64,Isabelle,0.0,{'0': 2},
64,Terry,0.0,{'0': 1},
64,Steve,0.0,{'0': 2},
64,Kazuya,0.0,{'0': 2},
64,Sora,0.0,{'0': 1},
64,Mii Swordsman,0.0,{'0': 1},
