rank,character,read_value,candidates,correct
1,Wolf,259256.0,"{'259256': 3, '3440': 3}",
2,King K Rool,150205.0,{'150205': 3},
3,ROB,134816.0,{'134816': 3},
4,Diddy Kong,88603.0,{'88603': 3},
5,Incineroar,78070.0,{'78070': 3},
6,Hero,64643.0,{'64643': 3},
7,Mewtwo,56663.0,"{'96663': 2, '56663': 1}",
8,Wii Fit Trainer,37764.0,{'37764': 6},
9,Bowser,32389.0,{'32389': 3},
10,Donkey Kong,20415.0,{'20415': 3},
11,Snake,19451.0,{'19451': 3},
12,Kazuya,16552.0,{'16552': 3},
13,Bayonetta,12713.0,{'12713': 3},
14,Ganondorf,6263.0,{'6263': 3},
15,Banjo and Kazooie,5519.0,"{'9519': 4, '5519': 2}",
16,Richter,3262.0,{'3262': 3},
17,Captain Falcon,3260.0,{'3260': 3},
18,Sora,3096.0,{'3096': 3},
19,Ridley,2976.0,{'2976': 3},
20,Piranha Plant,2936.0,{'2936': 3},
21,Inkling,2889.0,{'2889': 6},
22,Samus,2508.0,{'2508': 3},
23,Villager,2151.0,{'2151': 3},
24,Terry,2144.0,{'2144': 3},
25,Greninja,2122.0,{'2122': 3},
26,Byleth,2095.0,{'2095': 3},
27,Cloud,2013.0,{'2013': 3},
28,Pokemon Trainer,1984.0,{'1984': 6},
29,Link,1781.0,{'1781': 3},
30,Sephiroth,1720.0,{'1720': 3},
31,Yoshi,1406.0,{'1406': 3},
32,Zero Suit Samus,1324.0,{'1324': 3},
33,Mii Gunner,1217.0,{'1217': 3},
34,Simon,1215.0,{'1215': 3},
35,Little Mac,1145.0,{'1145': 3},
36,Roy,1072.0,{'1072': 3},
37,Ice Climbers,1058.0,{'1058': 3},
38,Mario,1016.0,{'1016': 3},
39,Kirby,980.0,{'980': 3},
40,Corrin,963.0,{'963': 3},
41,Mr Game and Watch,864.0,{'864': 3},
42,Lucario,845.0,{'845': 3},
43,Luigi,810.0,{'810': 3},
44,Ike,787.0,{'787': 3},
45,Pac-Man,729.0,{'729': 3},
46,Steve,682.0,{'682': 3},
47,Mega Man,604.0,{'604': 3},
48,Pichu,603.0,{'603': 3},
49,Young Link,602.0,{'602': 3},
50,Jigglypuff,544.0,"{'44': 2, '544': 1}",
51,Ryu,538.0,"{'38': 2, '538': 1}",
52,Ken,531.0,{'531': 3},
53,Palutena,504.0,"{'904': 2, '504': 1}",
54,Bowser Jr,485.0,{'485': 3},
55,Lucas,484.0,{'484': 3},
56,Sonic,446.0,{'446': 3},
57,Joker,424.0,{'424': 3},
58,Zelda,387.0,{'387': 3},
59,Min Min,378.0,{'378': 3},
60,Toon Link,356.0,{'356': 3},
61,Duck Hunt,342.0,{'342': 3},
62,Marth,340.0,{'340': 3},
63,Robin,319.0,{'319': 3},
64,Ness,284.0,{'284': 3},
65,Fox,283.0,{'283': 3},
66,Pikachu,260.0,{'260': 3},
67,Peach,254.0,{'254': 3},
68,Lucina,136.0,{'136': 3},
69,Falco,98.0,{'98': 3},
70,Dark Samus,0.0,{'0': 2},
70,Daisy,0.0,{'0': 2},
70,Sheik,0.0,{'0': 2},
70,Dr Mario,0.0,{'0': 1},
70,Chrom,0.0,{'0': 1},
70,Meta Knight,0.0,{'0': 2},
70,Pit,0.0,{'0': 1},
70,Dark Pit,0.0,{'0': 3},
70,King Dedede,0.0,{'0': 2},
70,Olimar,0.0,{'0': 1},
70,Rosalina and Luma,0.0,{'0': 2},
70,Shulk,0.0,{'0': 1},
70,Isabelle,0.0,{'0': 3},
70,Pyra-Mythra,0.0,{'0': 2},
70,Mii Brawler,0.0,{'0': 2},
70,Mii Swordsman,0.0,{'0': 2},
