rank,character,read_value,candidates,correct
1,Piranha Plant,75995.0,{'75995': 1},
2,Robin,51068.0,{'51068': 1},
3,Byleth,50485.0,{'50485': 1},
4,Corrin,48597.0,{'48597': 3},
5,Palutena,44581.0,{'44581': 3},
6,Incineroar,28846.0,{'28846': 3},
7,Dark Pit,18133.0,{'18133': 1},
8,Banjo and Kazooie,13550.0,{'13550': 6},
9,Ridley,9391.0,{'9391': 3},
10,Zelda,8172.0,{'8172': 3},
11,Roy,6809.0,{'6809': 3},
12,Mewtwo,6194.0,{'6194': 3},
13,Ike,5644.0,"{'9644': 2, '5644': 1}",
14,Rosalina and Luma,5419.0,"{'9419': 2, '5419': 1}",
15,Lucina,5217.0,"{'9217': 4, '5217': 2}",
16,Hero,4216.0,{'4216': 3},
17,Toon Link,3981.0,{'3981': 3},
18,Pit,3944.0,"{'3944': 2, '3044': 1}",
19,Ganondorf,3836.0,{'3836': 3},
20,Shulk,3615.0,{'3615': 3},
21,Samus,3190.0,{'3190': 3},
22,Duck Hunt,3016.0,{'3016': 6},
23,Pokemon Trainer,2932.0,{'2932': 3},
24,Chrom,2692.0,{'2692': 3},
25,Captain Falcon,2341.0,{'2341': 3},
26,Marth,2249.0,{'2249': 3},
27,Dark Samus,2219.0,{'2219': 3},
28,Yoshi,2215.0,{'2215': 3},
29,Bowser Jr,2124.0,{'2124': 6},
30,Lucario,1697.0,{'1697': 3},
31,Inkling,1426.0,{'1426': 3},
32,Greninja,1413.0,{'1413': 3},
33,Joker,1194.0,{'1194': 3},
34,Young Link,1026.0,{'1026': 3},
35,King K Rool,907.0,{'907': 3},
36,Daisy,893.0,{'893': 6},
37,Sephiroth,873.0,{'873': 3},
38,Link,818.0,{'818': 3},
39,Pikachu,733.0,{'733': 3},
40,Mii Gunner,698.0,{'698': 3},
41,Ice Climbers,673.0,"{'63': 2, '673': 1}",
42,Bowser,622.0,{'622': 3},
43,Wolf,591.0,"{'91': 2, '591': 1}",
43,Meta Knight,591.0,"{'97': 2, '591': 1, '1': 1}",
45,Mario,541.0,"{'41': 2, '541': 1}",
46,Min Min,514.0,{'514': 3},
47,Pyra-Mythra,478.0,{'478': 3},
48,Jigglypuff,460.0,{'460': 3},
49,Wario,448.0,{'448': 3},
50,Cloud,424.0,{'424': 3},
51,Donkey Kong,405.0,{'405': 3},
52,Olimar,361.0,{'361': 3},
53,Pac-Man,355.0,"{'53': 2, '355': 1}",
54,ROB,303.0,{'303': 3},
55,Ken,300.0,{'300': 3},
56,Zero Suit Samus,297.0,{'297': 3},
57,Wii Fit Trainer,274.0,{'274': 3},
58,Villager,268.0,{'268': 3},
59,Dr Mario,266.0,{'266': 6},
60,Falco,253.0,"{'293': 2, '253': 1}",
61,Kirby,201.0,{'201': 3},
62,Mega Man,185.0,{'185': 3},
63,Mii Brawler,172.0,{'172': 3},
64,Fox,0.0,"{'0': 2, '6': 1}",
64,Luigi,0.0,{'0': 3},
64,Ness,0.0,{'0': 2},
64,Peach,0.0,{'0': 1},
64,Sheik,0.0,{'0': 3},
64,Pichu,0.0,{'0': 3},
64,Mr Game and Watch,0.0,{'0': 2},
64,Snake,0.0,{'0': 1},
64,Diddy Kong,0.0,{'0': 1},
64,Lucas,0.0,{'0': 3},
64,Sonic,0.0,{'0': 2},
64,King Dedede,0.0,{'0': 2},
64,Little Mac,0.0,{'0': 1},
64,Ryu,0.0,{'0': 3},
64,Bayonetta,0.0,{'0': 2},
64,Simon,0.0,{'0': 3},
64,Richter,0.0,{'0': 4},
64,Isabelle,0.0,{'0': 3},
64,Terry,0.0,{'0': 3},
64,Steve,0.0,{'0': 3},
64,Kazuya,0.0,{'0': 3},
64,Sora,0.0,{'0': 4},
64,Mii Swordsman,0.0,{'0': 3},
