rank,character,read_value,candidates,correct
1,Zelda,1028.0,{'1028': 3},
2,Ganondorf,753.0,{'753': 3},
3,Luigi,601.0,{'601': 3},
4,Little Mac,368.0,{'368': 3},
5,Toon Link,362.0,{'362': 3},
6,King K Rool,297.0,{'297': 3},
7,Captain Falcon,273.0,{'273': 3},
8,Snake,265.0,{'265': 6},
9,ROB,247.0,{'247': 3},
10,Bowser,214.0,{'214': 3},
11,Donkey Kong,179.0,{'179': 3},
12,King Dedede,127.0,{'127': 3},
13,Incineroar,102.0,{'102': 3},
14,Steve,97.0,{'97': 3},
15,Richter,96.0,{'96': 3},
16,Sora,93.0,"{'93': 2, '95': 1}",
17,Mewtwo,92.0,{'92': 3},
18,Inkling,80.0,{'80': 3},
19,Diddy Kong,76.0,{'76': 3},
20,Samus,69.0,{'69': 3},
21,Hero,67.0,{'67': 3},
22,Dr Mario,53.0,"{'93': 2, '53': 1}",
23,Falco,46.0,{'46': 3},
24,Pac-Man,40.0,{'40': 3},
25,Wario,32.0,{'32': 3},
26,Jigglypuff,31.0,{'31': 3},
26,Bowser Jr,31.0,{'31': 3},
28,Fox,30.0,{'30': 3},
29,Pikachu,28.0,{'28': 3},
29,Villager,28.0,{'28': 3},
29,Ryu,28.0,{'28': 3},
32,Kirby,25.0,{'25': 3},
32,Sheik,25.0,"{'2': 2, '25': 1}",
32,Byleth,25.0,{'25': 3},
35,Lucas,24.0,{'24': 3},
36,Kazuya,20.0,"{'20': 2, '200': 1}",
37,Pit,19.0,{'19': 3},
37,Wii Fit Trainer,19.0,{'19': 3},
37,Greninja,19.0,{'19': 3},
37,Ken,19.0,{'19': 3},
41,Link,18.0,{'18': 3},
42,Mega Man,17.0,"{'17': 2, '7': 1}",
43,Young Link,15.0,"{'15': 2, '150': 1}",
44,Ness,14.0,{'14': 3},
44,Mr Game and Watch,14.0,{'14': 3},
44,Sonic,14.0,{'14': 3},
47,Sephiroth,11.0,"{'11': 2, '4': 1}",
48,Daisy,10.0,{'10': 3},
48,Duck Hunt,10.0,{'10': 3},
50,Peach,9.0,{'9': 2},
50,Simon,9.0,{'9': 2},
50,Piranha Plant,9.0,{'9': 2},
53,Ike,8.0,{'8': 3},
53,Palutena,8.0,{'8': 2},
53,Terry,8.0,{'8': 2},
56,Yoshi,7.0,{'7': 3},
56,Roy,7.0,{'7': 1},
56,Robin,7.0,{'7': 1},
59,Mario,6.0,{'6': 3},
59,Pichu,6.0,{'6': 3},
59,Marth,6.0,{'6': 3},
59,Wolf,6.0,"{'6': 3, '1': 6}",
59,Zero Suit Samus,6.0,{'6': 3},
59,Lucario,6.0,{'6': 3},
59,Bayonetta,6.0,{'6': 3},
59,Isabelle,6.0,{'6': 3},
67,Dark Samus,4.0,{'4': 3},
67,Ice Climbers,4.0,{'4': 3},
67,Rosalina and Luma,4.0,{'4': 3},
67,Cloud,4.0,{'4': 3},
67,Ridley,4.0,{'4': 3},
67,Mii Swordsman,4.0,{'4': 3},
73,Lucina,3.0,{'3': 3},
73,Chrom,3.0,{'3': 3},
73,Dark Pit,3.0,{'3': 3},
73,Pokemon Trainer,3.0,{'3': 1},
73,Olimar,3.0,{'3': 3},
73,Pyra-Mythra,3.0,{'3': 3},
79,Shulk,2.0,{'2': 6},
79,Banjo and Kazooie,2.0,{'2': 6},
81,Corrin,1.0,{'1': 3},
81,Joker,1.0,{'1': 3},
81,Min Min,1.0,{'1': 3},
81,Mii Brawler,1.0,{'1': 3},
81,Mii Gunner,1.0,{'1': 3},
