rank,character,read_value,candidates,correct
1,Hero,6542.0,{'6542': 3},
2,Donkey Kong,6435.0,{'6435': 3},
3,Ganondorf,4707.0,{'4707': 3},
4,Captain Falcon,4197.0,{'4197': 3},
5,Snake,2539.0,{'2539': 3},
6,Wolf,2311.0,"{'2311': 3, '751': 3}",
7,Villager,1981.0,{'1981': 3},
8,Pokemon Trainer,1830.0,{'1830': 3},
9,Falco,1751.0,{'1751': 3},
10,Cloud,1731.0,{'1731': 3},
11,Link,1638.0,{'1638': 3},
12,Marth,1479.0,{'1479': 3},
13,Daisy,1437.0,{'1437': 3},
14,Sephiroth,1423.0,{'1423': 3},
15,Young Link,1295.0,{'1295': 3},
16,Yoshi,1220.0,{'1220': 3},
17,Ness,1216.0,{'1216': 3},
18,Shulk,1204.0,{'1204': 3},
19,Bayonetta,1123.0,{'1123': 3},
20,Ike,1094.0,{'1094': 3},
21,Mewtwo,1055.0,{'1055': 3},
22,Jigglypuff,1050.0,{'1050': 3},
23,Corrin,1021.0,{'1021': 3},
24,ROB,976.0,{'976': 3},
25,Sonic,946.0,{'946': 3},
26,Palutena,905.0,{'905': 3},
27,Samus,895.0,{'895': 3},
28,Incineroar,893.0,{'893': 3},
29,Roy,776.0,"{'776': 2, '176': 1}",
30,Joker,771.0,"{'171': 2, '771': 1}",
31,Wario,752.0,{'752': 3},
32,Sheik,748.0,{'748': 3},
33,Banjo and Kazooie,747.0,"{'147': 2, '747': 1}",
34,Wii Fit Trainer,746.0,{'746': 3},
35,Diddy Kong,741.0,"{'141': 2, '741': 1}",
36,Lucas,727.0,"{'127': 2, '727': 1}",
37,Fox,721.0,{'721': 3},
38,Chrom,716.0,{'716': 3},
38,Isabelle,716.0,{'716': 3},
40,Dark Samus,702.0,{'702': 3},
41,Little Mac,693.0,{'693': 3},
42,Mr Game and Watch,685.0,{'685': 3},
43,Lucina,684.0,{'684': 3},
43,Ridley,684.0,{'684': 3},
45,Ice Climbers,681.0,{'681': 3},
46,Robin,674.0,{'674': 3},
47,Richter,673.0,{'673': 3},
48,Dark Pit,669.0,{'669': 3},
49,Mario,658.0,{'658': 3},
50,Olimar,626.0,{'626': 3},
51,Luigi,613.0,{'613': 3},
52,Zelda,608.0,{'608': 3},
53,Ken,503.0,{'503': 3},
54,Dr Mario,489.0,{'489': 3},
55,Zero Suit Samus,482.0,{'482': 3},
56,Peach,443.0,{'443': 3},
57,Mii Brawler,441.0,{'441': 3},
58,Pit,424.0,{'424': 3},
59,Terry,409.0,{'409': 3},
60,Inkling,406.0,{'406': 3},
61,Kirby,397.0,{'397': 3},
62,Bowser,392.0,{'392': 3},
63,Piranha Plant,390.0,{'390': 3},
64,Steve,388.0,{'388': 3},
65,Ryu,373.0,{'373': 3},
66,Pikachu,363.0,{'363': 3},
67,Mii Gunner,355.0,{'355': 3},
68,Lucario,351.0,"{'51': 2, '351': 1}",
69,Sora,334.0,{'334': 3},
70,Min Min,330.0,{'330': 3},
71,Byleth,324.0,{'324': 3},
72,Pichu,314.0,{'314': 3},
73,Mega Man,303.0,{'303': 3},
74,Pac-Man,244.0,{'244': 3},
75,Duck Hunt,243.0,{'243': 3},
76,Simon,199.0,{'199': 3},
77,King Dedede,0.0,{'0': 3},
77,Toon Link,0.0,{'0': 5},
77,Rosalina and Luma,0.0,{'0': 4},
77,Greninja,0.0,{'0': 3},
77,Bowser Jr,0.0,{'0': 1},
77,King K Rool,0.0,{'0': 2},
77,Pyra-Mythra,0.0,{'0': 3},
77,Kazuya,0.0,{'0': 2},
77,Mii Swordsman,0.0,{'0': 2},
