rank,character,read_value,candidates,correct
1,Piranha Plant,1301.0,{'1301': 3},
2,Robin,1045.0,{'1045': 3},
3,Corrin,947.0,{'947': 3},
4,Byleth,919.0,{'919': 3},
5,Palutena,851.0,{'851': 3},
6,Incineroar,610.0,{'610': 3},
7,Dark Pit,350.0,{'350': 3},
8,Banjo and Kazooie,225.0,{'225': 6},
9,Zelda,129.0,{'129': 3},
10,Rosalina and Luma,124.0,{'124': 3},
11,Ridley,123.0,{'123': 3},
12,Mewtwo,121.0,{'121': 3},
13,Roy,118.0,{'118': 3},
14,Ike,100.0,{'100': 3},
14,Lucina,100.0,{'100': 6},
16,Ganondorf,58.0,{'58': 3},
17,Pit,53.0,{'53': 3},
18,Toon Link,51.0,{'51': 3},
19,Hero,49.0,{'49': 3},
20,Shulk,45.0,{'45': 3},
21,Captain Falcon,39.0,{'39': 3},
22,Samus,37.0,{'37': 3},
23,Duck Hunt,36.0,{'36': 3},
24,Pokemon Trainer,34.0,{'34': 3},
25,Greninja,32.0,{'32': 3},
26,Bowser Jr,31.0,{'31': 3},
26,Chrom,31.0,{'31': 3},
28,Yoshi,30.0,{'30': 3},
29,Lucario,29.0,{'29': 3},
30,Marth,27.0,{'27': 6},
31,Dark Samus,24.0,{'24': 3},
32,Joker,21.0,{'21': 3},
33,Pikachu,17.0,{'17': 3},
34,King K Rool,16.0,{'16': 3},
34,Inkling,16.0,{'16': 3},
36,Daisy,15.0,{'15': 3},
37,Young Link,14.0,{'14': 6},
38,Wii Fit Trainer,9.0,{'9': 3},
38,Mii Gunner,9.0,{'9': 3},
40,Link,8.0,{'8': 3},
40,Mario,8.0,{'8': 3},
40,Bowser,8.0,{'8': 3},
40,Ice Climbers,8.0,{'8': 3},
44,Wario,7.0,{'7': 6},
44,Sephiroth,7.0,{'7': 3},
44,Wolf,7.0,{'7': 3},
47,Ken,6.0,{'6': 3},
47,Cloud,6.0,{'6': 3},
49,Falco,5.0,{'5': 3},
50,Pac-Man,4.0,{'4': 3},
50,ROB,4.0,{'4': 6},
50,Min Min,4.0,{'4': 3},
53,Zero Suit Samus,3.0,{'3': 3},
53,Mii Brawler,3.0,{'3': 3},
53,Jigglypuff,3.0,{'3': 3},
53,Mega Man,3.0,{'3': 3},
53,Villager,3.0,{'3': 3},
53,Donkey Kong,3.0,{'3': 3},
53,Olimar,3.0,{'3': 3},
53,Dr Mario,3.0,{'3': 3},
53,Pyra-Mythra,3.0,{'3': 3},
62,Meta Knight,2.0,{'2': 3},
62,Kirby,2.0,{'2': 3},
64,Fox,0.0,{'0': 3},
64,Luigi,0.0,{'0': 3},
64,Ness,0.0,{'0': 6},
64,Peach,0.0,{'0': 3},
64,Sheik,0.0,{'0': 3},
64,Pichu,0.0,{'0': 3},
64,Mr Game and Watch,0.0,{'0': 3},
64,Snake,0.0,{'0': 3},
64,Diddy Kong,0.0,{'0': 3},
64,Lucas,0.0,{'0': 3},
64,Sonic,0.0,{'0': 3},
64,King Dedede,0.0,{'0': 3},
64,Little Mac,0.0,{'0': 3},
64,Ryu,0.0,{'0': 3},
64,Bayonetta,0.0,{'0': 3},
64,Simon,0.0,{'0': 6},
64,Richter,0.0,{'0': 6},
64,Isabelle,0.0,{'0': 6},
64,Terry,0.0,{'0': 3},
64,Steve,0.0,{'0': 3},
64,Kazuya,0.0,{'0': 3},
64,Sora,0.0,{'0': 3},
64,Mii Swordsman,0.0,{'0': 3},
