rank,character,read_value,candidates,correct
1,Bowser,299.0,"{'299': 2, '259': 1}",
2,Donkey Kong,244.0,{'244': 3},
3,Captain Falcon,230.0,{'230': 3},
4,Ganondorf,218.0,{'218': 3},
5,Falco,211.0,"{'211': 2, '21': 1}",
6,Lucario,208.0,{'208': 3},
7,Ike,207.0,{'207': 6},
7,Wolf,207.0,{'207': 6},
9,Kirby,205.0,{'205': 3},
10,Marth,204.0,{'204': 3},
10,Ken,204.0,{'204': 3},
10,King K Rool,204.0,{'204': 3},
13,Dark Samus,203.0,{'203': 3},
14,Roy,198.0,{'198': 3},
15,Samus,196.0,{'196': 3},
16,Hero,191.0,{'191': 3},
17,Joker,190.0,{'190': 3},
18,Daisy,189.0,{'189': 3},
18,Meta Knight,189.0,{'189': 3},
20,Yoshi,188.0,{'188': 3},
21,Ice Climbers,186.0,{'186': 3},
21,Ridley,186.0,{'186': 3},
23,Pichu,185.0,{'185': 3},
24,Sheik,183.0,{'183': 3},
25,Mega Man,181.0,{'181': 3},
26,Robin,180.0,{'180': 3},
27,Dr Mario,178.0,{'178': 3},
27,Byleth,178.0,{'178': 3},
29,Piranha Plant,177.0,"{'177': 2, '77': 1}",
30,Chrom,176.0,{'176': 3},
30,Corrin,176.0,{'176': 3},
32,Jigglypuff,175.0,{'175': 3},
32,Mii Gunner,175.0,{'175': 3},
34,King Dedede,174.0,{'174': 6},
34,Palutena,174.0,{'174': 3},
36,Young Link,173.0,{'173': 3},
36,Wario,173.0,{'173': 3},
38,Zelda,172.0,{'172': 3},
38,Pit,172.0,{'172': 3},
40,Fox,169.0,{'169': 3},
41,Inkling,168.0,{'168': 3},
42,Olimar,166.0,{'166': 3},
43,Kazuya,164.0,{'164': 3},
44,Incineroar,161.0,{'161': 3},
45,ROB,159.0,{'159': 3},
46,Dark Pit,154.0,{'154': 3},
47,Greninja,152.0,{'152': 3},
48,Banjo and Kazooie,151.0,{'151': 3},
49,Ness,145.0,{'145': 3},
49,Peach,145.0,"{'145': 2, '1450': 1}",
51,Mewtwo,144.0,{'144': 3},
52,Lucas,142.0,{'142': 3},
53,Terry,140.0,{'140': 3},
54,Mr Game and Watch,132.0,{'132': 3},
55,Sonic,131.0,{'131': 3},
56,Isabelle,124.0,{'124': 3},
57,Lucina,122.0,{'122': 3},
58,Snake,109.0,{'109': 3},
59,Villager,108.0,{'108': 3},
60,Luigi,85.0,{'85': 3},
61,Mario,0.0,{'0': 2},
61,Link,0.0,{'0': 1},
61,Pikachu,0.0,{'0': 2},
61,Zero Suit Samus,0.0,{'0': 3},
61,Pokemon Trainer,0.0,{'0': 1},
61,Diddy Kong,0.0,{'0': 2},
61,Toon Link,0.0,{'0': 1},
61,Wii Fit Trainer,0.0,{'0': 2},
61,Rosalina and Luma,0.0,{'0': 2},
61,Little Mac,0.0,{'0': 3},
61,Pac-Man,0.0,{'0': 2},
61,Shulk,0.0,{'0': 1},
61,Bowser Jr,0.0,{'0': 2},
61,Duck Hunt,0.0,{'0': 2},
61,Ryu,0.0,{'0': 2},
61,Cloud,0.0,{'0': 2},
61,Bayonetta,0.0,{'0': 1},
61,Simon,0.0,{'0': 1},
61,Richter,0.0,{'0': 3},
61,Min Min,0.0,{'0': 3},
61,Steve,0.0,{'0': 4},
61,Sephiroth,0.0,{'0': 2},
61,Pyra-Mythra,0.0,{'0': 3},
61,Sora,0.0,{'0': 4},
61,Mii Brawler,0.0,{'0': 1},
61,Mii Swordsman,0.0,{'0': 1},
