rank,character,read_value,candidates,correct
1,Samus,12493.0,{'12493': 1},
2,Zero Suit Samus,3524.0,{'3524': 3},
3,Captain Falcon,2095.0,{'2095': 3},
4,Young Link,1833.0,{'1833': 3},
5,Terry,1828.0,{'1828': 3},
6,Donkey Kong,1534.0,{'1534': 3},
7,Ike,1161.0,{'1161': 3},
8,Cloud,778.0,"{'778': 2, '178': 1}",
9,ROB,760.0,{'760': 3},
10,Falco,713.0,"{'713': 2, '113': 1}",
11,Ridley,633.0,{'633': 3},
12,Banjo and Kazooie,546.0,{'546': 3},
13,Marth,507.0,{'507': 3},
14,Joker,392.0,{'392': 3},
15,Dark Samus,368.0,{'368': 3},
16,Hero,356.0,{'356': 3},
17,King K Rool,324.0,{'324': 3},
18,Isabelle,300.0,{'300': 3},
19,Peach,271.0,{'271': 3},
20,Pichu,264.0,{'264': 3},
21,Rosalina and Luma,215.0,{'215': 3},
22,Sora,205.0,{'205': 3},
23,Ganondorf,196.0,{'196': 3},
24,Diddy Kong,194.0,{'194': 3},
25,Olimar,172.0,{'172': 3},
26,Lucina,160.0,{'160': 3},
27,Link,157.0,{'157': 3},
28,Simon,142.0,{'142': 3},
29,Wii Fit Trainer,139.0,{'139': 3},
30,Daisy,127.0,{'127': 6},
31,Ness,121.0,{'121': 3},
32,Wario,119.0,{'119': 3},
33,Sheik,117.0,"{'117': 2, '7': 1}",
34,Pit,108.0,{'108': 3},
35,Incineroar,98.0,{'98': 3},
36,Palutena,95.0,{'95': 3},
37,Pyra-Mythra,87.0,{'87': 6},
38,Toon Link,80.0,{'80': 3},
39,Steve,76.0,{'76': 3},
40,Little Mac,72.0,{'72': 3},
41,Yoshi,44.0,{'44': 3},
42,Mario,0.0,{'0': 3},
42,Kirby,0.0,{'0': 1},
42,Fox,0.0,{'0': 3},
42,Pikachu,0.0,{'0': 2},
42,Luigi,0.0,{'0': 1},
42,Jigglypuff,0.0,{'0': 1},
42,Bowser,0.0,{'0': 2},
42,Ice Climbers,0.0,{'0': 2},
42,Zelda,0.0,{'0': 1},
42,Dr Mario,0.0,{'0': 1},
42,Mewtwo,0.0,{'0': 1},
42,Roy,0.0,{'0': 1},
42,Chrom,0.0,{'0': 1},
42,Mr Game and Watch,0.0,{'0': 1},
42,Meta Knight,0.0,{'0': 2},
42,Dark Pit,0.0,"{'0': 2, '6': 1}",
42,Snake,0.0,{'0': 2},
42,Pokemon Trainer,0.0,{'0': 1},
42,Lucas,0.0,{'0': 1},
42,Sonic,0.0,{'0': 1},
42,King Dedede,0.0,{'0': 3},
42,Lucario,0.0,{'0': 2},
42,Sephiroth,0.0,{'0': 3},
42,Villager,0.0,{'0': 3},
42,Mega Man,0.0,{'0': 1},
42,Greninja,0.0,{'0': 1},
42,Pac-Man,0.0,{'0': 2},
42,Robin,0.0,{'0': 2},
42,Shulk,0.0,{'0': 2},
42,Bowser Jr,0.0,{'0': 1},
42,Duck Hunt,0.0,{'0': 1},
42,Ryu,0.0,{'0': 2},
42,Ken,0.0,{'0': 3},
42,Corrin,0.0,{'0': 2},
42,Bayonetta,0.0,{'0': 2},
42,Inkling,0.0,{'0': 1},
42,Richter,0.0,{'0': 1},
42,Piranha Plant,0.0,{'0': 4},
42,Byleth,0.0,{'0': 2},
42,Min Min,0.0,{'0': 1},
42,Kazuya,0.0,{'0': 3},
42,Mii Brawler,0.0,{'0': 2},
42,Mii Swordsman,0.0,{'0': 1},
42,Mii Gunner,0.0,{'0': 2},
