rank,character,read_value,candidates,correct
1,Mr Game and Watch,1965.0,{'1965': 3},
2,Pit,1585.0,{'1585': 3},
3,Zelda,1432.0,{'1432': 3},
4,Ike,1355.0,{'1355': 3},
5,Lucas,1255.0,{'1255': 3},
6,Pikachu,1206.0,{'1206': 3},
7,Piranha Plant,752.0,{'752': 3},
8,ROB,601.0,{'601': 6},
9,Corrin,562.0,{'562': 3},
10,Donkey Kong,554.0,"{'954': 2, '554': 1}",
11,Min Min,465.0,{'465': 3},
12,Samus,439.0,{'439': 3},
13,Bowser,384.0,{'384': 3},
14,Joker,383.0,{'383': 3},
15,Marth,366.0,{'366': 6},
16,Lucario,344.0,{'344': 3},
17,Fox,312.0,{'312': 3},
18,Falco,267.0,{'267': 3},
19,Bayonetta,239.0,{'239': 3},
20,Wii Fit Trainer,237.0,{'237': 3},
21,Peach,229.0,{'229': 3},
22,Snake,213.0,{'213': 6},
23,Duck Hunt,206.0,{'206': 3},
24,Rosalina and Luma,142.0,{'142': 3},
24,Sora,142.0,{'142': 3},
26,Ness,134.0,{'134': 3},
27,Kirby,133.0,{'133': 3},
28,Kazuya,122.0,{'122': 3},
29,Terry,120.0,{'120': 6},
30,Wario,119.0,{'119': 3},
31,Mario,111,{'111': 3},
32,Shulk,107.0,{'107': 3},
33,Isabelle,91.0,"{'91': 2, '1': 1}",
34,Ganondorf,90.0,{'90': 3},
35,Richter,71,{'71': 3},
36,Steve,60.0,{'60': 3},
37,Link,56.0,"{'6': 2, '56': 1}",
38,Dark Samus,0.0,{'0': 1},
38,Yoshi,0.0,{'0': 1},
38,Luigi,0.0,{'0': 1},
38,Captain Falcon,0.0,{'0': 1},
38,Jigglypuff,0.0,{'0': 1},
38,Daisy,0.0,{'0': 1},
38,Ice Climbers,0.0,{'0': 1},
38,Sheik,0.0,{'0': 1},
38,Dr Mario,0.0,{'0': 2},
38,Pichu,0.0,{'0': 2},
38,Lucina,0.0,{'0': 2},
38,Young Link,0.0,{'0': 2},
38,Mewtwo,0.0,{'0': 3},
38,Roy,0.0,{'0': 2},
38,Chrom,0.0,{'0': 2},
38,Meta Knight,0.0,{'0': 2},
38,Dark Pit,0.0,{'0': 2},
38,Zero Suit Samus,0.0,{'0': 1},
38,Pokemon Trainer,0.0,{'0': 1},
38,Diddy Kong,0.0,{'0': 1},
38,Sonic,0.0,{'0': 3},
38,King Dedede,0.0,{'0': 1},
38,Olimar,0.0,{'0': 2},
38,Toon Link,0.0,{'0': 2},
38,Sephiroth,0.0,{'0': 4},
38,Villager,0.0,{'0': 2},
38,Mega Man,0.0,{'0': 1},
38,Little Mac,0.0,{'0': 1},
38,Greninja,0.0,{'0': 2},
38,Palutena,0.0,{'0': 2},
38,Pac-Man,0.0,{'0': 1},
38,Robin,0.0,{'0': 1},
38,Bowser Jr,0.0,{'0': 1},
38,Ryu,0.0,{'0': 1},
38,Ken,0.0,{'0': 2},
38,Cloud,0.0,{'0': 2},
38,Inkling,0.0,"{'0': 2, '8': 1}",
38,Ridley,0.0,{'0': 2},
38,Simon,0.0,{'0': 2},
38,King K Rool,0.0,{'0': 1},
38,Incineroar,0.0,{'0': 1},
38,Hero,0.0,{'0': 3},
38,Banjo and Kazooie,0.0,{'0': 1},
38,Byleth,0.0,{'0': 1},
38,Pyra-Mythra,0.0,{'0': 2},
38,Mii Brawler,0.0,{'0': 1},
38,Mii Swordsman,0.0,{'0': 1},
38,Mii Gunner,0.0,{'0': 2},
