rank,character,read_value,candidates,correct
1,Donkey Kong,74554.0,{'74554': 1},
2,Cloud,29623.0,{'29623': 3},
3,Chrom,26123.0,{'26123': 4},
4,Pyra-Mythra,21808.0,{'21808': 6},
5,Ganondorf,21744.0,{'21744': 6},
6,Link,14041.0,{'14041': 6},
7,Ike,12193.0,{'12193': 4},
8,Kazuya,10989.0,{'10989': 6},
9,Terry,9916.0,{'9916': 3},
10,Corrin,9374.0,{'9374': 6},
11,Incineroar,9237.0,{'9237': 3},
12,Bowser,8349.0,{'8349': 3},
13,Byleth,5436.0,"{'9436': 2, '5436': 1}",
14,Roy,4850.0,{'4850': 3},
15,Captain Falcon,4647.0,{'4647': 3},
16,Dark Samus,4553.0,{'4553': 3},
17,Zero Suit Samus,4039.0,{'4039': 3},
18,Ridley,4001.0,{'4001': 3},
19,King K Rool,3010.0,{'3010': 3},
20,Pit,2791.0,{'2791': 3},
21,ROB,2637.0,{'2637': 3},
22,Sephiroth,2611.0,{'2611': 3},
23,Ice Climbers,2247.0,{'2247': 3},
24,Mario,2240.0,{'2240': 3},
25,Little Mac,1775.0,{'1775': 3},
26,Jigglypuff,1774.0,{'1774': 3},
27,Wario,1753.0,{'1753': 3},
28,Falco,1729.0,{'1729': 3},
29,Min Min,1698.0,{'1698': 3},
30,Joker,1603.0,{'1603': 3},
31,Piranha Plant,1595.0,{'1595': 3},
32,Hero,1553.0,{'1553': 3},
33,Dark Pit,1517.0,{'1517': 3},
34,Samus,1436.0,{'1436': 3},
35,Greninja,1317.0,{'1317': 3},
36,Bayonetta,1286.0,{'1286': 3},
37,Wolf,1285.0,{'1285': 3},
38,Palutena,1275.0,{'1275': 3},
39,Pokemon Trainer,1258.0,{'1258': 6},
40,Pac-Man,1185.0,{'1185': 3},
41,Ken,1178.0,{'1178': 3},
42,Meta Knight,1047.0,{'1047': 3},
43,Rosalina and Luma,1014.0,{'1014': 3},
44,Steve,901.0,{'901': 3},
45,Zelda,857.0,{'857': 3},
46,Simon,833.0,{'833': 6},
47,Sora,776.0,"{'776': 2, '176': 1}",
48,Robin,760.0,{'760': 3},
49,Snake,725.0,{'725': 3},
50,Young Link,710.0,{'710': 3},
51,Yoshi,706.0,{'706': 3},
52,Mega Man,700.0,{'700': 3},
53,Isabelle,641.0,{'641': 3},
54,Lucina,603.0,{'603': 3},
55,Shulk,577,{'577': 3},
56,Sonic,567.0,{'567': 3},
57,Peach,561.0,{'561': 3},
58,Marth,532.0,"{'932': 2, '532': 1}",
59,Lucas,526.0,"{'926': 2, '526': 1}",
60,Richter,500.0,{'500': 3},
61,Fox,473.0,{'473': 3},
62,Olimar,423.0,{'423': 3},
63,Wii Fit Trainer,420.0,"{'420': 2, '4200': 1}",
64,Pichu,410.0,{'410': 3},
65,Mii Brawler,397.0,{'397': 3},
66,Dr Mario,361.0,{'361': 3},
67,Mewtwo,322.0,{'322': 3},
68,Diddy Kong,320.0,{'320': 3},
69,Daisy,315.0,{'315': 3},
69,Bowser Jr,315.0,{'315': 3},
71,King Dedede,296.0,{'296': 3},
72,Ryu,294.0,{'294': 3},
73,Sheik,193.0,{'193': 3},
74,Toon Link,183.0,{'183': 3},
75,Mr Game and Watch,118.0,{'118': 3},
76,Pikachu,114.0,{'114': 3},
77,Duck Hunt,82.0,{'82': 3},
78,Kirby,0.0,{'0': 2},
78,Luigi,0.0,{'0': 3},
78,Ness,0.0,{'0': 4},
78,Lucario,0.0,{'0': 4},
78,Villager,0.0,{'0': 4},
78,Inkling,0.0,{'0': 2},
78,Banjo and Kazooie,0.0,{'0': 2},
78,Mii Swordsman,0.0,{'0': 1},
78,Mii Gunner,0.0,{'0': 3},
